9495.413715	0.37347
9487.666034	0.3728
9480.020856	0.37227
9472.298264	0.37034
9464.588243	0.36793
9456.980197	0.36516
9449.295083	0.37442
9441.711593	0.37417
9434.051265	0.37016
9426.492214	0.37074
9418.856551	0.37464
9411.233248	0.37378
9403.710704	0.37376
9396.111889	0.37215
9388.61349	0.37014
9381.039044	0.36925
9373.47681	0.37429
9366.01448	0.37406
9358.47644	0.37401
9351.037965	0.37169
9343.524004	0.36367
9336.022108	0.36648
9328.619271	0.36791
9321.141281	0.3728
9313.762015	0.3713
9306.307815	0.37231
9298.865538	0.37892
9291.521487	0.37921
9284.102831	0.37301
9276.78207	0.36255
9269.386923	0.36525
9262.003557	0.37342
9254.717592	0.37333
9247.357568	0.36908
9240.094619	0.37433
9232.757825	0.37331
9225.517782	0.36717
9218.204109	0.36627
9210.902024	0.36224
9203.696204	0.36731
9196.417076	0.36917
9189.233894	0.36403
9181.977614	0.36155
9174.732786	0.36048
9167.583425	0.35809
9160.361285	0.35569
9153.234295	0.35771
9146.034737	0.35596
9138.846495	0.35437
9131.752931	0.35768
9124.587112	0.35132
9117.515659	0.34066
9110.372159	0.33926
9103.239843	0.34436
9096.201426	0.3408
9089.091273	0.34218
9082.074709	0.34279
9074.986614	0.34293
9067.909575	0.33246
9060.925664	0.32808
9053.87053	0.32589
9046.908219	0.32568
9039.874888	0.32552
9032.852484	0.32383
9025.922449	0.32539
9018.921698	0.32258
9012.013013	0.31258
9005.033814	0.31283
8998.146382	0.31073
8991.188635	0.3027
8984.24164	0.30234
8977.385965	0.30236
8970.460274	0.29838
8963.625607	0.30132
8956.721124	0.29795
8949.827268	0.29141
8943.023994	0.2883
8936.1512	0.28969
8929.368694	0.28552
8922.516864	0.2825
8915.675541	0.27582
8908.924069	0.26838
8902.103567	0.27322
8895.372627	0.27458
8888.572851	0.26634
8881.783462	0.26224
8875.083204	0.2632
8868.314399	0.25725
8861.63444	0.25735
8854.886126	0.25352
8848.148083	0.25171
8841.498457	0.24934
8834.780765	0.24433
8828.151209	0.241
8821.453776	0.238
8814.766497	0.23587
8808.166932	0.23089
8801.499776	0.22884
8794.920054	0.22547
8788.272929	0.22274
8781.712961	0.21316
8775.085776	0.2048
8768.468587	0.20149
8761.938141	0.2078
8755.340758	0.20986
8748.829844	0.20463
8742.252179	0.20054
8735.684397	0.19451
8729.202675	0.19038
8722.654478	0.19029
8716.19207	0.18729
8709.663372	0.18565
8703.144446	0.18397
8696.710904	0.18079
8690.211346	0.17548
8683.796903	0.17219
8677.316627	0.17274
8670.846014	0.17583
8664.460117	0.17552
8658.008658	0.17044
8651.641649	0.16431
8645.209257	0.16287
8638.786423	0.16487
8632.447644	0.16265
8626.043751	0.15797
8619.723652	0.1547
8613.338616	0.15147
8606.963033	0.14698
8600.670852	0.15024
8594.314002	0.15065
8588.040295	0.14907
8581.702095	0.14886
8575.446781	0.14674
8569.127149	0.14512
8562.816824	0.14025
8556.589001	0.13789
8550.297123	0.14231
8544.087491	0.14585
8537.813978	0.1453
8531.549671	0.1441
8525.36723	0.13985
8519.121167	0.14078
8512.95672	0.14012
8506.728822	0.13756
8500.510031	0.13987
8494.372478	0.13839
8488.171733	0.13706
8482.051978	0.13965
8475.8692	0.14082
8469.69543	0.14062
8463.602278	0.13979
8457.446359	0.13905
8451.370812	0.14195
8445.232666	0.14152
8439.10343	0.14059
8433.054199	0.13695
8426.942621	0.13709
8420.910806	0.14006
8414.816809	0.13835
8408.731627	0.13828
8402.725844	0.14103
8396.65813	0.14494
8390.669575	0.14525
8384.619254	0.14031
8378.647854	0.13817
8372.614851	0.14322
8366.590531	0.14806
8360.644773	0.14855
8354.637659	0.14851
8348.708872	0.14811
8342.718892	0.15004
8336.737501	0.15059
8330.834083	0.15217
8324.869716	0.15447
8318.983088	0.15596
8313.035671	0.15264
8307.096753	0.15405
8301.235224	0.15755
8295.313148	0.15918
8289.468231	0.16056
8283.562926	0.16267
8277.666029	0.16298
8271.845945	0.16235
8265.965713	0.16175
8260.162064	0.16487
8254.298426	0.16791
8248.443106	0.17362
8242.664029	0.1765
8236.825198	0.1759
8231.062383	0.17687
8225.239971	0.17918
8219.425791	0.17982
8213.687288	0.18151
8207.889423	0.18327
8202.167013	0.18055
8196.385394	0.18104
8190.679007	0.18672
8184.913567	0.19288
8179.156238	0.19597
8173.473808	0.19668
8167.732556	0.19691
8162.065982	0.20059
8156.340739	0.20049
8150.623523	0.1998
8144.980656	0.20429
8139.279348	0.20514
8133.652172	0.20641
8127.966708	0.20957
8122.289186	0.21392
8116.68547	0.21451
8111.023692	0.21465
8105.435505	0.21708
8099.789405	0.21552
8094.151166	0.21734
8088.586196	0.22185
8082.963538	0.22467
8077.413935	0.22493
8071.806793	0.22405
8066.207431	0.22764
8060.680805	0.23147
8055.096863	0.231
8049.585446	0.23258
8044.01686	0.23417
8038.520591	0.23455
8032.967298	0.24029
8027.421672	0.24649
8021.94805	0.24871
8016.417623	0.25021
8010.958992	0.25385
8005.443702	0.25294
7999.936001	0.25307
7994.499784	0.25632
7989.007126	0.2586
7983.585748	0.26158
7978.108071	0.26292
7972.637907	0.26686
7967.238714	0.26942
7961.783439	0.26946
7956.398934	0.27485
7950.958488	0.28075
7945.525477	0.282
7940.162932	0.28069
7934.74466	0.28173
7929.396652	0.28572
7923.993059	0.28814
7918.596825	0.28711
7913.270555	0.28764
7907.88891	0.28868
7902.57703	0.28867
7897.209916	0.29133
7891.850086	0.29538
7886.559725	0.2998
7881.214338	0.3026
7875.938221	0.30218
7870.607217	0.30186
7865.345289	0.30541
7860.028611	0.30746
7854.719115	0.30937
7849.478402	0.31255
7844.183146	0.31603
7838.956478	0.31751
7833.675404	0.31697
7828.40144	0.31801
7823.195775	0.32009
7817.935909	0.32245
7812.744148	0.32584
7807.498321	0.32718
7802.259534	0.32884
7797.088567	0.33218
7791.863736	0.33654
7786.706535	0.34063
7781.495603	0.3412
7776.291642	0.33788
7771.155027	0.33756
7765.964882	0.33971
7760.841896	0.34299
7755.665514	0.34713
7750.496032	0.34948
7745.393427	0.35042
7740.237625	0.34977
7735.148515	0.34904
7730.006339	0.35125
7724.870995	0.35669
7719.802064	0.35943
7714.680265	0.35976
7709.624695	0.36124
7704.516388	0.36114
7699.474126	0.36064
7694.379256	0.36267
7689.291124	0.36504
7684.268765	0.36513
7679.193992	0.36616
7674.18481	0.36809
7669.123343	0.37079
7664.068547	0.37419
7659.079072	0.37483
7654.037505	0.37389
7649.061078	0.37395
7644.032686	0.37492
7639.010901	0.37645
7634.053988	0.37712
7629.045301	0.37572
7624.101309	0.3754
7619.105669	0.37743
7614.116572	0.3789
7609.191904	0.37987
7604.215777	0.37962
7599.303904	0.38021
7594.340697	0.38294
7589.38397	0.38618
7584.491232	0.38689
7579.547349	0.38598
7574.667283	0.38663
7569.736195	0.38824
7564.811523	0.39031
7559.950407	0.393
7555.038455	0.39245
7550.189887	0.38995
7545.290607	0.38963
7540.454539	0.39085
7535.56788	0.3922
7530.687552	0.39442
7525.870179	0.39751
7521.002399	0.39926
